res	var	time	id	start	end	path
monthly	kl	historical	02344	19420401	19640331	/monthly/kl/historical/monatswerte_02344_19420401_19640331_hist.zip
monthly	kl	historical	02349	19370301	20050831	/monthly/kl/historical/monatswerte_02349_19370301_20050831_hist.zip
monthly	kl	historical	02354	19470201	19591231	/monthly/kl/historical/monatswerte_02354_19470201_19591231_hist.zip
monthly	kl	historical	02360	19260701	19780430	/monthly/kl/historical/monatswerte_02360_19260701_19780430_hist.zip
monthly	kl	historical	02362	19821001	20151231	/monthly/kl/historical/monatswerte_02362_19821001_20151231_hist.zip
monthly	kl	historical	02374	18810101	19740630	/monthly/kl/historical/monatswerte_02374_18810101_19740630_hist.zip
monthly	kl	historical	02385	20000701	20151231	/monthly/kl/historical/monatswerte_02385_20000701_20151231_hist.zip
monthly	kl	historical	02388	19900601	20031231	/monthly/kl/historical/monatswerte_02388_19900601_20031231_hist.zip
monthly	kl	historical	02396	18870101	19501231	/monthly/kl/historical/monatswerte_02396_18870101_19501231_hist.zip
monthly	kl	historical	02406	19800701	20021130	/monthly/kl/historical/monatswerte_02406_19800701_20021130_hist.zip
monthly	kl	historical	02409	19120101	19531231	/monthly/kl/historical/monatswerte_02409_19120101_19531231_hist.zip
monthly	kl	historical	02410	20140101	20151231	/monthly/kl/historical/monatswerte_02410_20140101_20151231_hist.zip
monthly	kl	historical	02417	19590101	19771231	/monthly/kl/historical/monatswerte_02417_19590101_19771231_hist.zip
monthly	kl	historical	02422	19310101	19780630	/monthly/kl/historical/monatswerte_02422_19310101_19780630_hist.zip
monthly	kl	historical	02429	20000601	20151231	/monthly/kl/historical/monatswerte_02429_20000601_20151231_hist.zip
monthly	kl	historical	02437	19980201	20151231	/monthly/kl/historical/monatswerte_02437_19980201_20151231_hist.zip
monthly	kl	historical	02444	18240101	20151231	/monthly/kl/historical/monatswerte_02444_18240101_20151231_hist.zip
monthly	kl	historical	02451	19540101	20010831	/monthly/kl/historical/monatswerte_02451_19540101_20010831_hist.zip
monthly	kl	historical	02456	18730101	20050826	/monthly/kl/historical/monatswerte_02456_18730101_20050826_hist.zip
monthly	kl	historical	02464	19360901	19901031	/monthly/kl/historical/monatswerte_02464_19360901_19901031_hist.zip
monthly	kl	historical	02474	19760101	20081231	/monthly/kl/historical/monatswerte_02474_19760101_20081231_hist.zip
monthly	kl	historical	02475	19240701	19801231	/monthly/kl/historical/monatswerte_02475_19240701_19801231_hist.zip
monthly	kl	historical	02480	18950801	20151231	/monthly/kl/historical/monatswerte_02480_18950801_20151231_hist.zip
monthly	kl	historical	02483	19191201	20151231	/monthly/kl/historical/monatswerte_02483_19191201_20151231_hist.zip
monthly	kl	historical	02485	20110501	20151231	/monthly/kl/historical/monatswerte_02485_20110501_20151231_hist.zip
monthly	kl	historical	02486	18810101	20151231	/monthly/kl/historical/monatswerte_02486_18810101_20151231_hist.zip
monthly	kl	historical	02488	18940101	20020930	/monthly/kl/historical/monatswerte_02488_18940101_20020930_hist.zip
monthly	kl	historical	02494	20000601	20130929	/monthly/kl/historical/monatswerte_02494_20000601_20130929_hist.zip
monthly	kl	historical	02497	19470101	20151231	/monthly/kl/historical/monatswerte_02497_19470101_20151231_hist.zip
monthly	kl	historical	02502	19510201	19561231	/monthly/kl/historical/monatswerte_02502_19510201_19561231_hist.zip
monthly	kl	historical	02503	19510201	20030331	/monthly/kl/historical/monatswerte_02503_19510201_20030331_hist.zip
monthly	kl	historical	02506	19230101	19630831	/monthly/kl/historical/monatswerte_02506_19230101_19630831_hist.zip
monthly	kl	historical	02521	18950901	19940331	/monthly/kl/historical/monatswerte_02521_18950901_19940331_hist.zip
monthly	kl	historical	02522	18510101	20081031	/monthly/kl/historical/monatswerte_02522_18510101_20081031_hist.zip
monthly	kl	historical	02532	19510101	20131031	/monthly/kl/historical/monatswerte_02532_19510101_20131031_hist.zip
monthly	kl	historical	02533	18630101	19770630	/monthly/kl/historical/monatswerte_02533_18630101_19770630_hist.zip
monthly	kl	historical	02542	19390901	20151231	/monthly/kl/historical/monatswerte_02542_19390901_20151231_hist.zip
monthly	kl	historical	02543	19680101	20081231	/monthly/kl/historical/monatswerte_02543_19680101_20081231_hist.zip
monthly	kl	historical	02546	19881001	20031231	/monthly/kl/historical/monatswerte_02546_19881001_20031231_hist.zip
monthly	kl	historical	02559	19511001	20151231	/monthly/kl/historical/monatswerte_02559_19511001_20151231_hist.zip
monthly	kl	historical	02564	19860601	20151231	/monthly/kl/historical/monatswerte_02564_19860601_20151231_hist.zip
monthly	kl	historical	02565	18800101	19880930	/monthly/kl/historical/monatswerte_02565_18800101_19880930_hist.zip
monthly	kl	historical	02575	20070601	20151231	/monthly/kl/historical/monatswerte_02575_20070601_20151231_hist.zip
monthly	kl	historical	02578	18650301	20151231	/monthly/kl/historical/monatswerte_02578_18650301_20151231_hist.zip
monthly	kl	historical	02597	18810101	20151231	/monthly/kl/historical/monatswerte_02597_18810101_20151231_hist.zip
monthly	kl	historical	02600	19400201	20151231	/monthly/kl/historical/monatswerte_02600_19400201_20151231_hist.zip
monthly	kl	historical	02601	19050101	20151231	/monthly/kl/historical/monatswerte_02601_19050101_20151231_hist.zip
monthly	kl	historical	02609	19740901	19810331	/monthly/kl/historical/monatswerte_02609_19740901_19810331_hist.zip
monthly	kl	historical	02618	19910101	20151231	/monthly/kl/historical/monatswerte_02618_19910101_20151231_hist.zip
monthly	kl	historical	02621	19560101	19691231	/monthly/kl/historical/monatswerte_02621_19560101_19691231_hist.zip
monthly	kl	historical	02627	19960701	20151231	/monthly/kl/historical/monatswerte_02627_19960701_20151231_hist.zip
monthly	kl	historical	02629	18510101	20151231	/monthly/kl/historical/monatswerte_02629_18510101_20151231_hist.zip
monthly	kl	historical	02638	19270901	20151231	/monthly/kl/historical/monatswerte_02638_19270901_20151231_hist.zip
monthly	kl	historical	02641	19941001	20151231	/monthly/kl/historical/monatswerte_02641_19941001_20151231_hist.zip
monthly	kl	historical	02654	19270601	19831031	/monthly/kl/historical/monatswerte_02654_19270601_19831031_hist.zip
monthly	kl	historical	02657	19130501	20080131	/monthly/kl/historical/monatswerte_02657_19130501_20080131_hist.zip
monthly	kl	historical	02665	18510101	19841231	/monthly/kl/historical/monatswerte_02665_18510101_19841231_hist.zip
monthly	kl	historical	02667	19570901	20151231	/monthly/kl/historical/monatswerte_02667_19570901_20151231_hist.zip
monthly	kl	historical	02680	19470701	20151231	/monthly/kl/historical/monatswerte_02680_19470701_20151231_hist.zip
monthly	kl	historical	02689	19491101	19601231	/monthly/kl/historical/monatswerte_02689_19491101_19601231_hist.zip
monthly	kl	historical	02691	19940401	20081231	/monthly/kl/historical/monatswerte_02691_19940401_20081231_hist.zip
monthly	kl	historical	02700	19610101	20151231	/monthly/kl/historical/monatswerte_02700_19610101_20151231_hist.zip
monthly	kl	historical	02701	19310101	20070331	/monthly/kl/historical/monatswerte_02701_19310101_20070331_hist.zip
monthly	kl	historical	02703	19990901	20001010	/monthly/kl/historical/monatswerte_02703_19990901_20001010_hist.zip
monthly	kl	historical	02704	19231101	20151231	/monthly/kl/historical/monatswerte_02704_19231101_20151231_hist.zip
monthly	kl	historical	02708	19910801	20151231	/monthly/kl/historical/monatswerte_02708_19910801_20151231_hist.zip
monthly	kl	historical	02712	19721101	20151231	/monthly/kl/historical/monatswerte_02712_19721101_20151231_hist.zip
monthly	kl	historical	02717	19890601	20051231	/monthly/kl/historical/monatswerte_02717_19890601_20051231_hist.zip
monthly	kl	historical	02750	19470701	20151231	/monthly/kl/historical/monatswerte_02750_19470701_20151231_hist.zip
monthly	kl	historical	02761	19491101	19901031	/monthly/kl/historical/monatswerte_02761_19491101_19901031_hist.zip
monthly	kl	historical	02770	19730701	19740831	/monthly/kl/historical/monatswerte_02770_19730701_19740831_hist.zip
monthly	kl	historical	02773	20000801	20151231	/monthly/kl/historical/monatswerte_02773_20000801_20151231_hist.zip
monthly	kl	historical	02775	19310101	19800630	/monthly/kl/historical/monatswerte_02775_19310101_19800630_hist.zip
monthly	kl	historical	02780	19600101	19820531	/monthly/kl/historical/monatswerte_02780_19600101_19820531_hist.zip
monthly	kl	historical	02783	19660901	19920831	/monthly/kl/historical/monatswerte_02783_19660901_19920831_hist.zip
monthly	kl	historical	02790	19700101	19810831	/monthly/kl/historical/monatswerte_02790_19700101_19810831_hist.zip
monthly	kl	historical	02794	18870101	20151231	/monthly/kl/historical/monatswerte_02794_18870101_20151231_hist.zip
monthly	kl	historical	02796	20000601	20151231	/monthly/kl/historical/monatswerte_02796_20000601_20151231_hist.zip
monthly	kl	historical	02812	19491001	20151231	/monthly/kl/historical/monatswerte_02812_19491001_20151231_hist.zip
monthly	kl	historical	02814	19490101	20151231	/monthly/kl/historical/monatswerte_02814_19490101_20151231_hist.zip
monthly	kl	historical	02821	19471101	19571231	/monthly/kl/historical/monatswerte_02821_19471101_19571231_hist.zip
monthly	kl	historical	02829	20000601	20151231	/monthly/kl/historical/monatswerte_02829_20000601_20151231_hist.zip
monthly	kl	historical	02830	19260101	19671231	/monthly/kl/historical/monatswerte_02830_19260101_19671231_hist.zip
monthly	kl	historical	02831	18810101	20080331	/monthly/kl/historical/monatswerte_02831_18810101_20080331_hist.zip
monthly	kl	historical	02856	19930601	20151231	/monthly/kl/historical/monatswerte_02856_19930601_20151231_hist.zip
monthly	kl	historical	02857	18810101	19581130	/monthly/kl/historical/monatswerte_02857_18810101_19581130_hist.zip
monthly	kl	historical	02861	19300101	19860630	/monthly/kl/historical/monatswerte_02861_19300101_19860630_hist.zip
monthly	kl	historical	02872	19451201	19501231	/monthly/kl/historical/monatswerte_02872_19451201_19501231_hist.zip
monthly	kl	historical	02878	19490101	20070430	/monthly/kl/historical/monatswerte_02878_19490101_20070430_hist.zip
monthly	kl	historical	02879	19480101	19851231	/monthly/kl/historical/monatswerte_02879_19480101_19851231_hist.zip
monthly	kl	historical	02886	20000801	20151231	/monthly/kl/historical/monatswerte_02886_20000801_20151231_hist.zip
monthly	kl	historical	02905	20000601	20151231	/monthly/kl/historical/monatswerte_02905_20000601_20151231_hist.zip
monthly	kl	historical	02906	19451101	19750228	/monthly/kl/historical/monatswerte_02906_19451101_19750228_hist.zip
monthly	kl	historical	02907	19741101	20151231	/monthly/kl/historical/monatswerte_02907_19741101_20151231_hist.zip
monthly	kl	historical	02912	19500701	19741130	/monthly/kl/historical/monatswerte_02912_19500701_19741130_hist.zip
monthly	kl	historical	02915	19370401	19611231	/monthly/kl/historical/monatswerte_02915_19370401_19611231_hist.zip
monthly	kl	historical	02920	19780901	19970630	/monthly/kl/historical/monatswerte_02920_19780901_19970630_hist.zip
monthly	kl	historical	02923	19540101	19700531	/monthly/kl/historical/monatswerte_02923_19540101_19700531_hist.zip
monthly	kl	historical	02925	19570101	20151231	/monthly/kl/historical/monatswerte_02925_19570101_20151231_hist.zip
monthly	kl	historical	02928	18510101	20151231	/monthly/kl/historical/monatswerte_02928_18510101_20151231_hist.zip
monthly	kl	historical	02931	19570801	19720430	/monthly/kl/historical/monatswerte_02931_19570801_19720430_hist.zip
monthly	kl	historical	02932	19340101	20151231	/monthly/kl/historical/monatswerte_02932_19340101_20151231_hist.zip
monthly	kl	historical	02947	19620401	20151231	/monthly/kl/historical/monatswerte_02947_19620401_20151231_hist.zip
monthly	kl	historical	02949	18510101	20020131	/monthly/kl/historical/monatswerte_02949_18510101_20020131_hist.zip
monthly	kl	historical	02950	19620401	20061231	/monthly/kl/historical/monatswerte_02950_19620401_20061231_hist.zip
monthly	kl	historical	02951	19941001	20151231	/monthly/kl/historical/monatswerte_02951_19941001_20151231_hist.zip
monthly	kl	historical	02961	19990201	20151231	/monthly/kl/historical/monatswerte_02961_19990201_20151231_hist.zip
monthly	kl	historical	02963	19290101	19661231	/monthly/kl/historical/monatswerte_02963_19290101_19661231_hist.zip
monthly	kl	historical	02968	19030101	20151231	/monthly/kl/historical/monatswerte_02968_19030101_20151231_hist.zip
monthly	kl	historical	02985	19940601	20151231	/monthly/kl/historical/monatswerte_02985_19940601_20151231_hist.zip
monthly	kl	historical	02996	19460901	19601231	/monthly/kl/historical/monatswerte_02996_19460901_19601231_hist.zip
monthly	kl	historical	03001	19491101	19900531	/monthly/kl/historical/monatswerte_03001_19491101_19900531_hist.zip
monthly	kl	historical	03004	19470801	19990630	/monthly/kl/historical/monatswerte_03004_19470801_19990630_hist.zip
monthly	kl	historical	03007	19220101	19551231	/monthly/kl/historical/monatswerte_03007_19220101_19551231_hist.zip
monthly	kl	historical	03015	19060401	20151231	/monthly/kl/historical/monatswerte_03015_19060401_20151231_hist.zip
monthly	kl	historical	03016	19700601	19880430	/monthly/kl/historical/monatswerte_03016_19700601_19880430_hist.zip
monthly	kl	historical	03018	19230101	20051231	/monthly/kl/historical/monatswerte_03018_19230101_20051231_hist.zip
monthly	kl	historical	03023	18550101	20151231	/monthly/kl/historical/monatswerte_03023_18550101_20151231_hist.zip
monthly	kl	historical	03028	19510101	20151231	/monthly/kl/historical/monatswerte_03028_19510101_20151231_hist.zip
monthly	kl	historical	03031	19801201	20151231	/monthly/kl/historical/monatswerte_03031_19801201_20151231_hist.zip
monthly	kl	historical	03032	19370101	20151231	/monthly/kl/historical/monatswerte_03032_19370101_20151231_hist.zip
monthly	kl	historical	03034	19380101	20151231	/monthly/kl/historical/monatswerte_03034_19380101_20151231_hist.zip
monthly	kl	historical	03042	19930701	20151231	/monthly/kl/historical/monatswerte_03042_19930701_20151231_hist.zip
monthly	kl	historical	03044	18810101	20151231	/monthly/kl/historical/monatswerte_03044_18810101_20151231_hist.zip
monthly	kl	historical	03045	19930501	20070630	/monthly/kl/historical/monatswerte_03045_19930501_20070630_hist.zip
monthly	kl	historical	03056	19030801	20051031	/monthly/kl/historical/monatswerte_03056_19030801_20051031_hist.zip
monthly	kl	historical	03062	19491001	19890531	/monthly/kl/historical/monatswerte_03062_19491001_19890531_hist.zip
monthly	kl	historical	03076	18940701	19561231	/monthly/kl/historical/monatswerte_03076_18940701_19561231_hist.zip
monthly	kl	historical	03082	19350101	19741231	/monthly/kl/historical/monatswerte_03082_19350101_19741231_hist.zip
monthly	kl	historical	03083	19911001	20151231	/monthly/kl/historical/monatswerte_03083_19911001_20151231_hist.zip
monthly	kl	historical	03085	19500101	19850228	/monthly/kl/historical/monatswerte_03085_19500101_19850228_hist.zip
monthly	kl	historical	03086	19390901	20151231	/monthly/kl/historical/monatswerte_03086_19390901_20151231_hist.zip
monthly	kl	historical	03088	18810101	19730630	/monthly/kl/historical/monatswerte_03088_18810101_19730630_hist.zip
monthly	kl	historical	03093	19541201	20151231	/monthly/kl/historical/monatswerte_03093_19541201_20151231_hist.zip
monthly	kl	historical	03096	19220101	19951231	/monthly/kl/historical/monatswerte_03096_19220101_19951231_hist.zip
monthly	kl	historical	03098	19940101	20151231	/monthly/kl/historical/monatswerte_03098_19940101_20151231_hist.zip
monthly	kl	historical	03101	19490501	19950930	/monthly/kl/historical/monatswerte_03101_19490501_19950930_hist.zip
monthly	kl	historical	03103	18550101	19971231	/monthly/kl/historical/monatswerte_03103_18550101_19971231_hist.zip
monthly	kl	historical	03113	19910101	19910731	/monthly/kl/historical/monatswerte_03113_19910101_19910731_hist.zip
monthly	kl	historical	03126	18340101	20151231	/monthly/kl/historical/monatswerte_03126_18340101_20151231_hist.zip
monthly	kl	historical	03135	19550501	19830331	/monthly/kl/historical/monatswerte_03135_19550501_19830331_hist.zip
monthly	kl	historical	03137	18810101	20151231	/monthly/kl/historical/monatswerte_03137_18810101_20151231_hist.zip
monthly	kl	historical	03139	19831101	20041231	/monthly/kl/historical/monatswerte_03139_19831101_20041231_hist.zip
monthly	kl	historical	03147	19510301	20151231	/monthly/kl/historical/monatswerte_03147_19510301_20151231_hist.zip
monthly	kl	historical	03155	19371001	20151231	/monthly/kl/historical/monatswerte_03155_19371001_20151231_hist.zip
monthly	kl	historical	03158	19850101	20151231	/monthly/kl/historical/monatswerte_03158_19850101_20151231_hist.zip
monthly	kl	historical	03160	19520101	19801231	/monthly/kl/historical/monatswerte_03160_19520101_19801231_hist.zip
monthly	kl	historical	03164	18810101	20151231	/monthly/kl/historical/monatswerte_03164_18810101_20151231_hist.zip
monthly	kl	historical	03166	19560101	20151231	/monthly/kl/historical/monatswerte_03166_19560101_20151231_hist.zip
monthly	kl	historical	03167	19621201	20151231	/monthly/kl/historical/monatswerte_03167_19621201_20151231_hist.zip
monthly	kl	historical	03170	19070101	20100430	/monthly/kl/historical/monatswerte_03170_19070101_20100430_hist.zip
monthly	kl	historical	03196	18810101	20151231	/monthly/kl/historical/monatswerte_03196_18810101_20151231_hist.zip
monthly	kl	historical	03204	19910101	20151231	/monthly/kl/historical/monatswerte_03204_19910101_20151231_hist.zip
monthly	kl	historical	03211	19351001	19561231	/monthly/kl/historical/monatswerte_03211_19351001_19561231_hist.zip
monthly	kl	historical	03212	19591101	20021231	/monthly/kl/historical/monatswerte_03212_19591101_20021231_hist.zip
monthly	kl	historical	03222	19610101	19781231	/monthly/kl/historical/monatswerte_03222_19610101_19781231_hist.zip
monthly	kl	historical	03223	18810101	19770930	/monthly/kl/historical/monatswerte_03223_18810101_19770930_hist.zip
monthly	kl	historical	03226	20060801	20151231	/monthly/kl/historical/monatswerte_03226_20060801_20151231_hist.zip
monthly	kl	historical	03228	19790801	19951231	/monthly/kl/historical/monatswerte_03228_19790801_19951231_hist.zip
monthly	kl	historical	03231	18780101	20151231	/monthly/kl/historical/monatswerte_03231_18780101_20151231_hist.zip
monthly	kl	historical	03234	19560601	20151231	/monthly/kl/historical/monatswerte_03234_19560601_20151231_hist.zip
monthly	kl	historical	03236	19860701	20011231	/monthly/kl/historical/monatswerte_03236_19860701_20011231_hist.zip
monthly	kl	historical	03244	19391001	20151231	/monthly/kl/historical/monatswerte_03244_19391001_20151231_hist.zip
monthly	kl	historical	03245	20000701	20021120	/monthly/kl/historical/monatswerte_03245_20000701_20021120_hist.zip
monthly	kl	historical	03246	20000701	20070613	/monthly/kl/historical/monatswerte_03246_20000701_20070613_hist.zip
monthly	kl	historical	03254	20140101	20151231	/monthly/kl/historical/monatswerte_03254_20140101_20151231_hist.zip
monthly	kl	historical	03257	18810101	20151231	/monthly/kl/historical/monatswerte_03257_18810101_20151231_hist.zip
monthly	kl	historical	03268	20000601	20151231	/monthly/kl/historical/monatswerte_03268_20000601_20151231_hist.zip
monthly	kl	historical	03271	19060101	20151231	/monthly/kl/historical/monatswerte_03271_19060101_20151231_hist.zip
monthly	kl	historical	03278	20030101	20151231	/monthly/kl/historical/monatswerte_03278_20030101_20151231_hist.zip
monthly	kl	historical	03284	19870101	20151231	/monthly/kl/historical/monatswerte_03284_19870101_20151231_hist.zip
monthly	kl	historical	03287	19871001	20151231	/monthly/kl/historical/monatswerte_03287_19871001_20151231_hist.zip
monthly	kl	historical	03289	19910101	20151231	/monthly/kl/historical/monatswerte_03289_19910101_20151231_hist.zip
monthly	kl	historical	03291	19801101	20031231	/monthly/kl/historical/monatswerte_03291_19801101_20031231_hist.zip
monthly	kl	historical	03300	19740501	19930331	/monthly/kl/historical/monatswerte_03300_19740501_19930331_hist.zip
monthly	kl	historical	03307	19010101	20151231	/monthly/kl/historical/monatswerte_03307_19010101_20151231_hist.zip
monthly	kl	historical	03313	19110101	19720331	/monthly/kl/historical/monatswerte_03313_19110101_19720331_hist.zip
monthly	kl	historical	03317	19750701	19840930	/monthly/kl/historical/monatswerte_03317_19750701_19840930_hist.zip
monthly	kl	historical	03319	20060901	20151231	/monthly/kl/historical/monatswerte_03319_20060901_20151231_hist.zip
monthly	kl	historical	03320	19340101	19530531	/monthly/kl/historical/monatswerte_03320_19340101_19530531_hist.zip
monthly	kl	historical	03340	19380101	20151231	/monthly/kl/historical/monatswerte_03340_19380101_20151231_hist.zip
monthly	kl	historical	03348	19900701	20151231	/monthly/kl/historical/monatswerte_03348_19900701_20151231_hist.zip
monthly	kl	historical	03362	19980601	20151231	/monthly/kl/historical/monatswerte_03362_19980601_20151231_hist.zip
monthly	kl	historical	03366	19530101	20151231	/monthly/kl/historical/monatswerte_03366_19530101_20151231_hist.zip
monthly	kl	historical	03370	19950401	20041130	/monthly/kl/historical/monatswerte_03370_19950401_20041130_hist.zip
monthly	kl	historical	03376	19290101	20151231	/monthly/kl/historical/monatswerte_03376_19290101_20151231_hist.zip
monthly	kl	historical	03379	19540601	20151231	/monthly/kl/historical/monatswerte_03379_19540601_20151231_hist.zip
monthly	kl	historical	03382	18010101	19531231	/monthly/kl/historical/monatswerte_03382_18010101_19531231_hist.zip
monthly	kl	historical	03383	18790101	19541231	/monthly/kl/historical/monatswerte_03383_18790101_19541231_hist.zip
monthly	kl	historical	03385	19550101	19990331	/monthly/kl/historical/monatswerte_03385_19550101_19990331_hist.zip
monthly	kl	historical	03388	19940201	19970131	/monthly/kl/historical/monatswerte_03388_19940201_19970131_hist.zip
monthly	kl	historical	03390	19391101	19920516	/monthly/kl/historical/monatswerte_03390_19391101_19920516_hist.zip
monthly	kl	historical	03402	18810101	20151231	/monthly/kl/historical/monatswerte_03402_18810101_20151231_hist.zip
monthly	kl	historical	03404	18530101	19911231	/monthly/kl/historical/monatswerte_03404_18530101_19911231_hist.zip
monthly	kl	historical	03425	19250101	20040531	/monthly/kl/historical/monatswerte_03425_19250101_20040531_hist.zip
monthly	kl	historical	03426	19360601	20151231	/monthly/kl/historical/monatswerte_03426_19360601_20151231_hist.zip
monthly	kl	historical	03432	19240101	19950331	/monthly/kl/historical/monatswerte_03432_19240101_19950331_hist.zip
monthly	kl	historical	03442	19010101	20151231	/monthly/kl/historical/monatswerte_03442_19010101_20151231_hist.zip
monthly	kl	historical	03478	19270101	20050228	/monthly/kl/historical/monatswerte_03478_19270101_20050228_hist.zip
monthly	kl	historical	03484	20000701	20151231	/monthly/kl/historical/monatswerte_03484_20000701_20151231_hist.zip
monthly	kl	historical	03485	19910601	20151231	/monthly/kl/historical/monatswerte_03485_19910601_20151231_hist.zip
monthly	kl	historical	03486	19480501	20041231	/monthly/kl/historical/monatswerte_03486_19480501_20041231_hist.zip
monthly	kl	historical	03490	19291101	20151231	/monthly/kl/historical/monatswerte_03490_19291101_20151231_hist.zip
monthly	kl	historical	03509	20041001	20151231	/monthly/kl/historical/monatswerte_03509_20041001_20151231_hist.zip
monthly	kl	historical	03512	19550101	19771231	/monthly/kl/historical/monatswerte_03512_19550101_19771231_hist.zip
monthly	kl	historical	03513	18910701	20151231	/monthly/kl/historical/monatswerte_03513_18910701_20151231_hist.zip
monthly	kl	historical	03518	19811001	19931130	/monthly/kl/historical/monatswerte_03518_19811001_19931130_hist.zip
monthly	kl	historical	03519	19931201	20031231	/monthly/kl/historical/monatswerte_03519_19931201_20031231_hist.zip
monthly	kl	historical	03527	18900801	20151231	/monthly/kl/historical/monatswerte_03527_18900801_20151231_hist.zip
monthly	kl	historical	03532	19480101	19761130	/monthly/kl/historical/monatswerte_03532_19480101_19761130_hist.zip
monthly	kl	historical	03537	18560101	20070831	/monthly/kl/historical/monatswerte_03537_18560101_20070831_hist.zip
monthly	kl	historical	03540	19920901	20151231	/monthly/kl/historical/monatswerte_03540_19920901_20151231_hist.zip
monthly	kl	historical	03541	19620801	19920229	/monthly/kl/historical/monatswerte_03541_19620801_19920229_hist.zip
monthly	kl	historical	03545	19530101	20151231	/monthly/kl/historical/monatswerte_03545_19530101_20151231_hist.zip
monthly	kl	historical	03552	19390401	20151231	/monthly/kl/historical/monatswerte_03552_19390401_20151231_hist.zip
monthly	kl	historical	03565	19460901	20020131	/monthly/kl/historical/monatswerte_03565_19460901_20020131_hist.zip
monthly	kl	historical	03571	20080301	20151231	/monthly/kl/historical/monatswerte_03571_20080301_20151231_hist.zip
monthly	kl	historical	03575	19250101	19821231	/monthly/kl/historical/monatswerte_03575_19250101_19821231_hist.zip
monthly	kl	historical	03576	19760101	20021031	/monthly/kl/historical/monatswerte_03576_19760101_20021031_hist.zip
monthly	kl	historical	03577	18810101	19760630	/monthly/kl/historical/monatswerte_03577_18810101_19760630_hist.zip
monthly	kl	historical	03578	19811001	20061231	/monthly/kl/historical/monatswerte_03578_19811001_20061231_hist.zip
monthly	kl	historical	03590	19581001	20050930	/monthly/kl/historical/monatswerte_03590_19581001_20050930_hist.zip
monthly	kl	historical	03591	19940101	20151231	/monthly/kl/historical/monatswerte_03591_19940101_20151231_hist.zip
monthly	kl	historical	03595	19660501	20030630	/monthly/kl/historical/monatswerte_03595_19660501_20030630_hist.zip
monthly	kl	historical	03603	20000801	20151231	/monthly/kl/historical/monatswerte_03603_20000801_20151231_hist.zip
monthly	kl	historical	03605	19270101	19801031	/monthly/kl/historical/monatswerte_03605_19270101_19801031_hist.zip
monthly	kl	historical	03612	18970801	20151231	/monthly/kl/historical/monatswerte_03612_18970801_20151231_hist.zip
monthly	kl	historical	03621	19000101	20151231	/monthly/kl/historical/monatswerte_03621_19000101_20151231_hist.zip
monthly	kl	historical	03623	20000801	20151231	/monthly/kl/historical/monatswerte_03623_20000801_20151231_hist.zip
monthly	kl	historical	03631	18970901	20151231	/monthly/kl/historical/monatswerte_03631_18970901_20151231_hist.zip
monthly	kl	historical	03639	20000901	20151231	/monthly/kl/historical/monatswerte_03639_20000901_20151231_hist.zip
monthly	kl	historical	03640	19350801	20061231	/monthly/kl/historical/monatswerte_03640_19350801_20061231_hist.zip
monthly	kl	historical	03659	19310101	19950228	/monthly/kl/historical/monatswerte_03659_19310101_19950228_hist.zip
monthly	kl	historical	03660	19950401	20151231	/monthly/kl/historical/monatswerte_03660_19950401_20151231_hist.zip
monthly	kl	historical	03666	18810101	19741231	/monthly/kl/historical/monatswerte_03666_18810101_19741231_hist.zip
monthly	kl	historical	03667	19750101	20151231	/monthly/kl/historical/monatswerte_03667_19750101_20151231_hist.zip
monthly	kl	historical	03668	19330901	20151231	/monthly/kl/historical/monatswerte_03668_19330901_20151231_hist.zip
monthly	kl	historical	03671	19550101	19910331	/monthly/kl/historical/monatswerte_03671_19550101_19910331_hist.zip
monthly	kl	historical	03672	19480501	19541231	/monthly/kl/historical/monatswerte_03672_19480501_19541231_hist.zip
monthly	kl	historical	03679	19470101	20151231	/monthly/kl/historical/monatswerte_03679_19470101_20151231_hist.zip
monthly	kl	historical	03705	19820701	20041231	/monthly/kl/historical/monatswerte_03705_19820701_20041231_hist.zip
monthly	kl	historical	03722	19220601	20060531	/monthly/kl/historical/monatswerte_03722_19220601_20060531_hist.zip
monthly	kl	historical	03730	18860101	20151231	/monthly/kl/historical/monatswerte_03730_18860101_20151231_hist.zip
monthly	kl	historical	03734	20040701	20151231	/monthly/kl/historical/monatswerte_03734_20040701_20151231_hist.zip
monthly	kl	historical	03735	19360701	19581231	/monthly/kl/historical/monatswerte_03735_19360701_19581231_hist.zip
monthly	kl	historical	03739	19481001	20151231	/monthly/kl/historical/monatswerte_03739_19481001_20151231_hist.zip
monthly	kl	historical	03744	19711201	19750630	/monthly/kl/historical/monatswerte_03744_19711201_19750630_hist.zip
monthly	kl	historical	03751	19880601	19971231	/monthly/kl/historical/monatswerte_03751_19880601_19971231_hist.zip
monthly	kl	historical	03752	19590901	19820930	/monthly/kl/historical/monatswerte_03752_19590901_19820930_hist.zip
monthly	kl	historical	03753	19640101	19930331	/monthly/kl/historical/monatswerte_03753_19640101_19930331_hist.zip
monthly	kl	historical	03761	19460901	20151231	/monthly/kl/historical/monatswerte_03761_19460901_20151231_hist.zip
monthly	kl	historical	03776	19030101	19951031	/monthly/kl/historical/monatswerte_03776_19030101_19951031_hist.zip
monthly	kl	historical	03777	19580101	20031231	/monthly/kl/historical/monatswerte_03777_19580101_20031231_hist.zip
monthly	kl	historical	03788	19600601	19851231	/monthly/kl/historical/monatswerte_03788_19600601_19851231_hist.zip
